Dataset,alpha,split,weights,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
spambase,20,18,LSC,0.941365444728616,0.9445249597423512,0.01062840856246244
spambase,20,18,N1,0.9442255195153747,0.9460495405891824,0.007939890669198889
spambase,20,18,N2,0.9414610256340862,0.9458326229042342,0.013939217963141142
spambase,20,18,TD_U,0.9478515045309589,0.9510504878279814,0.011827389684976378
spambase,20,18,kDN,0.9418722400393329,0.9451771336553944,0.009852947237977609
teaching_assistant_MH,4,20,CLD,0.707056277056277,0.7109090909090909,0.013828658593823382
teaching_assistant_MH,4,20,DCP,0.7040692640692641,0.7109090909090909,0.019945419424057597
teaching_assistant_MH,4,20,F1,0.7187445887445888,0.72,0.020515014035232843
teaching_assistant_MH,4,20,Hostility,0.7254978354978355,0.7290909090909091,0.020432262995413213
teaching_assistant_MH,4,20,LSC,0.7032034632034632,0.7109090909090909,0.03762101031549524
teaching_assistant_MH,4,20,N1,0.6983982683982684,0.7109090909090909,0.044911211545353165
teaching_assistant_MH,4,20,N2,0.7124675324675325,0.7209090909090909,0.026543497526153093
teaching_assistant_MH,4,20,TD_U,0.7051082251082251,0.7109090909090909,0.02342294592716984
teaching_assistant_MH,4,20,kDN,0.7072294372294372,0.72,0.02914409369941047
breastcancer,20,6,CLD,0.9960615825277479,1.0,0.018048096184931688
breastcancer,20,6,DCP,1.0,1.0,0.0
breastcancer,20,6,F1,1.0,1.0,0.0
breastcancer,20,6,Hostility,1.0,1.0,0.0
breastcancer,20,6,LSC,0.9956528225325217,1.0,0.019921269804125383
breastcancer,20,6,N1,1.0,1.0,0.0
breastcancer,20,6,N2,0.9980785296574771,1.0,0.008805283290224272
breastcancer,20,6,TD_U,1.0,1.0,0.0
breastcancer,20,6,kDN,1.0,1.0,0.0
phoneme,18,1,CLD,0.8961446240713031,0.903589032655576,0.028976153190593473
phoneme,18,1,DCP,0.895593339136161,0.9013750256726228,0.022450346549723155
phoneme,18,1,F1,0.9078929052280871,0.9117354692955432,0.013487889658880578
phoneme,18,1,Hostility,0.898808366503992,0.9063685219415348,0.024831638728293696
phoneme,18,1,LSC,0.8982537563529553,0.9032244814130213,0.019321820532029473
phoneme,18,1,N1,0.9022181635028216,0.9048890942698706,0.011903867455835932
phoneme,18,1,N2,0.8990629085207027,0.904331827206134,0.01963463392309165
phoneme,18,1,TD_U,0.9010118762367684,0.906925104401999,0.021715387785200196
phoneme,18,1,kDN,0.8969101735306295,0.9013688642431712,0.014464712807852607
ring,4,24,CLD,0.9336100386100386,0.9447297297297296,0.03394327603055614
ring,4,24,DCP,0.9370720720720721,0.9454054054054056,0.021225868579552123
ring,4,24,F1,0.937985842985843,0.9460810810810812,0.02533850106382101
ring,4,24,Hostility,0.9377220077220078,0.9444594594594594,0.02322407623114752
ring,4,24,LSC,0.9444401544401544,0.9487837837837836,0.018455288482235595
ring,4,24,N1,0.9402895752895752,0.945,0.01764904627435262
ring,4,24,N2,0.9445881595881596,0.9487837837837836,0.017618920587144156
ring,4,24,TD_U,0.9321171171171171,0.941081081081081,0.028678666493716302
ring,4,24,kDN,0.9467696267696267,0.950945945945946,0.018399327525758086
analcatdata_authorship,12,16,CLD,0.9621848739495797,0.9726610644257704,0.038566374730189784
analcatdata_authorship,12,16,DCP,0.9608870214752568,0.9690896358543416,0.030421102189584145
analcatdata_authorship,12,16,F1,0.966593970921702,0.970280112044818,0.015794176465664632
analcatdata_authorship,12,16,Hostility,0.9645018007202882,0.970280112044818,0.02021977768704359
analcatdata_authorship,12,16,LSC,0.9659357076163798,0.9702941176470588,0.016684884365338014
analcatdata_authorship,12,16,N1,0.9714712551687341,0.9738515406162463,0.011278194568275576
analcatdata_authorship,12,16,N2,0.9654708550086701,0.971470588235294,0.016960755675766617
analcatdata_authorship,12,16,TD_U,0.9693810857676404,0.9726750700280112,0.01656502835375766
analcatdata_authorship,12,16,kDN,0.9670534880618914,0.9690896358543416,0.00951191945647519
ilpd,10,20,CLD,0.7097153804050356,0.7098003629764065,0.008456419948232072
ilpd,10,20,DCP,0.7189395903551984,0.720205686630369,0.006962485615913825
ilpd,10,20,F1,0.7132788868723533,0.7184815486993346,0.015500534055157307
ilpd,10,20,Hostility,0.7058508339815055,0.7064730792498487,0.00789773541404732
ilpd,10,20,LSC,0.6977803704663958,0.7011191772534786,0.013923963715058127
ilpd,10,20,N1,0.7101402932618903,0.711524500907441,0.012174620976232238
ilpd,10,20,N2,0.713254400368738,0.7166969147005445,0.01601878478137532
ilpd,10,20,TD_U,0.718229481750353,0.7235329703569268,0.017414443114926976
ilpd,10,20,kDN,0.7149007576412295,0.71497277676951,0.005790254929920885
WineQualityRed_5vs6,8,20,CLD,0.791527874161462,0.8021455008096229,0.03245683689404329
WineQualityRed_5vs6,8,20,DCP,0.7809240166110395,0.7930198935924127,0.03359901440012302
WineQualityRed_5vs6,8,20,F1,0.7929381051518456,0.7976000462641684,0.0207285405906998
WineQualityRed_5vs6,8,20,Hostility,0.7854623112256699,0.796090677770067,0.029072808508611606
WineQualityRed_5vs6,8,20,LSC,0.7903850390491611,0.8006014341892204,0.028435580392277723
WineQualityRed_5vs6,8,20,N1,0.7923113358227861,0.7998554244737451,0.024305331518184828
WineQualityRed_5vs6,8,20,N2,0.7847198814756068,0.7937716863289382,0.03213212747343321
WineQualityRed_5vs6,8,20,TD_U,0.7874089862639482,0.7990978487161693,0.03376263351143475
WineQualityRed_5vs6,8,20,kDN,0.7908107795512375,0.7998322923895442,0.026894703499170995
titanic,16,22,CLD,0.7912504543802253,0.7922019964768057,0.006757817443261805
titanic,16,22,DCP,0.7956930347006683,0.7967704051673518,0.007293749512189805
titanic,16,22,F1,0.7852875877303359,0.7906576629477393,0.01563499429886105
titanic,16,22,Hostility,0.7941898051058357,0.7937052260716383,0.003440848519439942
titanic,16,22,LSC,0.7925235578670693,0.7937169700528479,0.0066061178051758165
titanic,16,22,N1,0.7952143276570758,0.7944920728126835,0.003929470565617787
titanic,16,22,N2,0.7974400917149008,0.7975513799177921,0.004055439404946203
titanic,16,22,TD_U,0.7891449263204988,0.7906752789195537,0.006991211957967851
titanic,16,22,kDN,0.7944190923580237,0.7937228420434528,0.004388833400324658
glass1,20,4,CLD,0.7971449185734899,0.808008658008658,0.035062838578207876
glass1,20,4,DCP,0.8110595753452896,0.8177489177489177,0.02422675598742243
glass1,20,4,F1,0.8041331684188826,0.8038961038961039,0.012853371690638122
glass1,20,4,Hostility,0.7932900432900434,0.7945887445887446,0.02366128587940308
glass1,20,4,LSC,0.8072253143681716,0.8086580086580086,0.016425915662131644
glass1,20,4,N1,0.8014739229024942,0.8032467532467532,0.008615865791817152
glass1,20,4,N2,0.8126468769325912,0.8179653679653679,0.023719188273995804
glass1,20,4,TD_U,0.7999381570810142,0.8077922077922078,0.027822833025428498
glass1,20,4,kDN,0.8061739847454132,0.8127705627705627,0.017056307140580804
WineQualityRed_5vs6,18,4,CLD,0.7946608946608946,0.8029146426092991,0.029687461726197704
WineQualityRed_5vs6,18,4,DCP,0.7952141370080302,0.8021165857043719,0.027844007247592242
WineQualityRed_5vs6,18,4,F1,0.7898692486478746,0.7976000462641684,0.023789997102085576
WineQualityRed_5vs6,18,4,Hostility,0.7889202824317328,0.7975711311589174,0.024879514253554735
WineQualityRed_5vs6,18,4,LSC,0.7925454104843417,0.8021050196622715,0.02662507579698753
WineQualityRed_5vs6,18,4,N1,0.7884025643567628,0.7945466111496645,0.022954991977535984
WineQualityRed_5vs6,18,4,N2,0.7888002158994525,0.7983344899375433,0.03193006903663423
WineQualityRed_5vs6,18,4,TD_U,0.7875744908187656,0.7975769141799676,0.03249233230804894
WineQualityRed_5vs6,18,4,kDN,0.7895792714495004,0.7960386305806153,0.02602839993908243
saheart,14,14,CLD,0.6845909871811815,0.6840888066604995,0.005888618599817952
saheart,14,14,DCP,0.6914100700409673,0.6905642923219242,0.008108012043167103
saheart,14,14,F1,0.678760847539756,0.6818686401480111,0.014936409091485822
saheart,14,14,Hostility,0.7021584952204749,0.7035152636447733,0.013155110548990873
saheart,14,14,LSC,0.6924738998282014,0.6905642923219242,0.010218417695133802
saheart,14,14,N1,0.6920554160609664,0.6926919518963922,0.00717502835966102
saheart,14,14,N2,0.6700321571736928,0.6730804810360776,0.009081782419620052
saheart,14,14,TD_U,0.6842055416060967,0.6860777058279371,0.012059731637526038
saheart,14,14,kDN,0.6955971102594599,0.6947733580018501,0.007228406825091827
spectfheart,8,2,CLD,0.8073734907068241,0.808974358974359,0.015560218713530522
spectfheart,8,2,DCP,0.7958011124677792,0.7974358974358975,0.008781981275281592
spectfheart,8,2,F1,0.7993487993487994,0.8017094017094017,0.012482613571309016
spectfheart,8,2,Hostility,0.7994573327906661,0.8014245014245015,0.011697023410612198
spectfheart,8,2,LSC,0.7789919956586624,0.7867521367521367,0.026962715926116532
spectfheart,8,2,N1,0.8061524894858229,0.8123931623931624,0.026115141021925994
spectfheart,8,2,N2,0.8145706145706145,0.8162393162393162,0.015973301224620064
spectfheart,8,2,TD_U,0.7839777506444172,0.7826210826210825,0.006833839632868558
spectfheart,8,2,kDN,0.8097951431284764,0.8160968660968662,0.014830825282089724
ring,2,28,CLD,0.9341184041184041,0.9447297297297296,0.028617162039565
ring,2,28,DCP,0.9362226512226512,0.9441891891891891,0.019054747744248063
ring,2,28,F1,0.9360746460746461,0.943918918918919,0.02498909463352962
ring,2,28,Hostility,0.9378378378378378,0.944054054054054,0.02178024583971831
ring,2,28,LSC,0.9442149292149292,0.9477027027027028,0.01703054548844731
ring,2,28,N1,0.9412676962676962,0.9456756756756756,0.018705967346616257
ring,2,28,N2,0.9439060489060489,0.947972972972973,0.01602470841222029
ring,2,28,TD_U,0.9343693693693693,0.9416216216216216,0.0236890902594769
ring,2,28,kDN,0.9457014157014156,0.9495945945945946,0.015704343488241554
WineQualityRed_5vs6,20,12,CLD,0.7974400493484463,0.8074485311126531,0.029306456837762698
WineQualityRed_5vs6,20,12,DCP,0.7846805018560743,0.7960559796437658,0.03141788941416641
WineQualityRed_5vs6,20,12,F1,0.7913808201976141,0.7968424705065926,0.022851521631104838
WineQualityRed_5vs6,20,12,Hostility,0.7926734630933103,0.7991036317372195,0.02573024602115568
WineQualityRed_5vs6,20,12,LSC,0.7931584107156626,0.802087670599121,0.026620000168482285
WineQualityRed_5vs6,20,12,N1,0.7889916063580186,0.7968424705065926,0.02335534582682229
WineQualityRed_5vs6,20,12,N2,0.7885741273145852,0.7975653481378673,0.031827989574987836
WineQualityRed_5vs6,20,12,TD_U,0.7890656841038521,0.7990920656951191,0.03500062760651043
WineQualityRed_5vs6,20,12,kDN,0.7932845356509478,0.8013590099467962,0.024588848747673593
contraceptive_NL,10,10,CLD,0.7343698862706594,0.7349226804123712,0.004335647657203182
contraceptive_NL,10,10,DCP,0.7422511659302897,0.7422143470790378,0.004773604010097932
contraceptive_NL,10,10,F1,0.7327299132711504,0.7349226804123712,0.015910522098553946
contraceptive_NL,10,10,Hostility,0.7326092292587139,0.7328715635738832,0.005549643416419267
contraceptive_NL,10,10,LSC,0.7371522664048437,0.7369952749140893,0.005051815627210795
contraceptive_NL,10,10,N1,0.7311359638357061,0.7318298969072166,0.0038736834930202116
contraceptive_NL,10,10,N2,0.737078117329406,0.7359643470790378,0.004233718334378036
contraceptive_NL,10,10,TD_U,0.7318176239567992,0.7338917525773196,0.010562215100011338
contraceptive_NL,10,10,kDN,0.739627822778596,0.741161941580756,0.007190387004015085
analcatdata_authorship,8,28,CLD,0.962577697745765,0.970280112044818,0.028947404537272983
analcatdata_authorship,8,28,DCP,0.9606696011738028,0.9703081232492996,0.027471976699590395
analcatdata_authorship,8,28,F1,0.9649566493263971,0.971470588235294,0.01969024746356781
analcatdata_authorship,8,28,Hostility,0.9626837401627318,0.9690896358543416,0.021276636574261952
analcatdata_authorship,8,28,LSC,0.9642897158863545,0.9679131652661064,0.01557268745188845
analcatdata_authorship,8,28,N1,0.9688081899426437,0.971470588235294,0.010453305176889034
analcatdata_authorship,8,28,N2,0.9603641456582633,0.9667086834733892,0.015659533529352808
analcatdata_authorship,8,28,TD_U,0.9701193810857677,0.9750420168067226,0.01811093643264049
analcatdata_authorship,8,28,kDN,0.9650120048019207,0.9678991596638656,0.012867982168097213
teaching_assistant_LH,12,18,CLD,0.6768831168831169,0.6827272727272727,0.009601874079175949
teaching_assistant_LH,12,18,DCP,0.6646753246753246,0.6736363636363636,0.01818701224510995
teaching_assistant_LH,12,18,F1,0.6703030303030303,0.6736363636363636,0.009660917830792985
teaching_assistant_LH,12,18,Hostility,0.6545454545454545,0.6536363636363636,0.011244833524411803
teaching_assistant_LH,12,18,LSC,0.6701298701298701,0.6736363636363636,0.01889791128054674
teaching_assistant_LH,12,18,N1,0.6746320346320346,0.6818181818181819,0.02331406974535549
teaching_assistant_LH,12,18,N2,0.6622077922077922,0.6827272727272727,0.03340160265934117
teaching_assistant_LH,12,18,TD_U,0.6512987012987013,0.6536363636363636,0.017587024303414106
teaching_assistant_LH,12,18,kDN,0.6841125541125541,0.6927272727272726,0.01496447321093905
bupa,16,14,CLD,0.7266466586634655,0.7366386554621849,0.03787273767120475
bupa,16,14,DCP,0.7223809523809523,0.724873949579832,0.015666767081980462
bupa,16,14,F1,0.7061664665866347,0.7077310924369747,0.016177015732175868
bupa,16,14,Hostility,0.7252380952380952,0.733529411764706,0.02746354682928135
bupa,16,14,LSC,0.7141496598639455,0.7221848739495799,0.024558318189486734
bupa,16,14,N1,0.712404961984794,0.716218487394958,0.020189020561323198
bupa,16,14,N2,0.711920768307323,0.7189915966386555,0.02691190457411267
bupa,16,14,TD_U,0.6997839135654262,0.7047899159663865,0.02626262944581551
bupa,16,14,kDN,0.7150780312124849,0.7191596638655462,0.025874501857208965
sonar,10,16,CLD,0.7688435374149659,0.779047619047619,0.03051887688714749
sonar,10,16,DCP,0.7463945578231292,0.7452380952380953,0.013427027459848112
sonar,10,16,F1,0.7705668934240363,0.7795238095238095,0.029443099760873965
sonar,10,16,Hostility,0.7810997732426304,0.7842857142857143,0.02683423924089558
sonar,10,16,LSC,0.7890022675736962,0.8026190476190476,0.0322971270606183
sonar,10,16,N1,0.7806802721088436,0.7838095238095237,0.01601308381466816
sonar,10,16,N2,0.8014739229024944,0.8121428571428572,0.03321361315649662
sonar,10,16,TD_U,0.7899092970521542,0.7983333333333333,0.034434735352725156
sonar,10,16,kDN,0.7702380952380953,0.7883333333333333,0.04074768888734504
spambase,12,20,CLD,0.9439246133235903,0.9469186321871744,0.009610848374389662
spambase,12,20,DCP,0.9439170805198086,0.9495306431751444,0.016833764865768264
spambase,12,20,F1,0.9425881721448645,0.9473529411764708,0.017630009475170162
spambase,12,20,Hostility,0.9427527661628258,0.946265511035332,0.011298010608093798
spambase,12,20,LSC,0.9414163024307951,0.9449587951122478,0.010903582301409222
spambase,12,20,N1,0.9427133429861478,0.944962110448044,0.007671367970685967
spambase,12,20,N2,0.9425691146023626,0.9464838495784788,0.013320480521513967
spambase,12,20,TD_U,0.9484219227143355,0.95170692431562,0.013445493568499467
spambase,12,20,kDN,0.9416747633030669,0.9449592687316472,0.009750774795427603
teaching_assistant_LH,10,26,CLD,0.6800865800865801,0.6827272727272727,0.014840487288742803
teaching_assistant_LH,10,26,DCP,0.6641991341991341,0.6836363636363636,0.029128493037761567
teaching_assistant_LH,10,26,F1,0.6734199134199134,0.6736363636363636,0.008542091997550032
teaching_assistant_LH,10,26,Hostility,0.6534632034632034,0.6536363636363636,0.012761703582031025
teaching_assistant_LH,10,26,LSC,0.6828138528138528,0.6927272727272726,0.015698356922772903
teaching_assistant_LH,10,26,N1,0.6691774891774891,0.6827272727272727,0.031549390325479924
teaching_assistant_LH,10,26,N2,0.6638961038961039,0.6927272727272726,0.044144899331111334
teaching_assistant_LH,10,26,TD_U,0.6647186147186147,0.6836363636363636,0.039574826132777775
teaching_assistant_LH,10,26,kDN,0.6772727272727272,0.6836363636363636,0.01902369118878557
bands,14,8,CLD,0.7261583011583012,0.7368618618618619,0.02774275012751374
bands,14,8,DCP,0.7224510224510224,0.7289039039039039,0.022899614421341082
bands,14,8,F1,0.7214786214786215,0.7343843843843845,0.03578095645509511
bands,14,8,Hostility,0.7314528814528815,0.7424174174174174,0.030083449822945706
bands,14,8,LSC,0.71999856999857,0.7287537537537537,0.032018225492956555
bands,14,8,N1,0.709012584012584,0.7123123123123123,0.018184687663116157
bands,14,8,N2,0.7280566280566281,0.7342342342342343,0.02518823192415546
bands,14,8,TD_U,0.7212605462605463,0.7340840840840841,0.04369541328571643
bands,14,8,kDN,0.7137065637065637,0.7153153153153153,0.01569590864408144
bands,12,6,CLD,0.7248105248105249,0.728978978978979,0.021819348697554582
bands,12,6,DCP,0.726061776061776,0.7316066066066066,0.02504519903977958
bands,12,6,F1,0.7212784212784212,0.7342342342342343,0.03610068003330695
bands,12,6,Hostility,0.7336443586443586,0.7421921921921922,0.026784712943924077
bands,12,6,LSC,0.7242778492778493,0.7313063063063063,0.02985621125771192
bands,12,6,N1,0.7222114972114972,0.7313813813813814,0.03279213008454093
bands,12,6,N2,0.7220434720434721,0.7316066066066066,0.031372287324335286
bands,12,6,TD_U,0.7147004147004148,0.7232732732732733,0.031029406956665378
bands,12,6,kDN,0.7244744744744744,0.7341591591591592,0.029995851420718207
titanic,14,20,CLD,0.7907846097922434,0.7921961244862008,0.008923744795703962
titanic,14,20,DCP,0.7965657243519838,0.7975396359365825,0.006881916945603758
titanic,14,20,F1,0.7868945558258537,0.7922078684674105,0.01602267764743577
titanic,14,20,Hostility,0.7940393702989123,0.7929477392836171,0.005297380420925043
titanic,14,20,LSC,0.7926158320051451,0.7929477392836171,0.005250562675696749
titanic,14,20,N1,0.7953217011995638,0.7944862008220788,0.0029312757974226267
titanic,14,20,N2,0.7975511002991919,0.7983088667058132,0.005577068630894477
titanic,14,20,TD_U,0.7891440874646982,0.7922019964768057,0.013119374937616198
titanic,14,20,kDN,0.7977582976819617,0.7983088667058132,0.003194983438115406
mammographic,2,12,CLD,0.79162363740677,0.7903614457831326,0.0077378685900799295
mammographic,2,12,DCP,0.7907056798623063,0.7879518072289157,0.008287395241750962
mammographic,2,12,F1,0.7891566265060241,0.7903614457831325,0.0067834642218116805
mammographic,2,12,Hostility,0.7944922547332186,0.7927710843373494,0.005772724426399859
mammographic,2,12,LSC,0.7948364888123924,0.7927710843373494,0.004806350995458653
mammographic,2,12,N1,0.7900172117039588,0.791566265060241,0.005496707959766183
mammographic,2,12,N2,0.797647733792312,0.7975903614457831,0.0054347391810518125
mammographic,2,12,TD_U,0.7899024670109007,0.7891566265060241,0.002453699292922554
mammographic,2,12,kDN,0.795639701663798,0.7951807228915663,0.0032210881222911663
ring,20,22,CLD,0.9266087516087516,0.9458108108108108,0.06038387524824963
ring,20,22,DCP,0.9356435006435007,0.944054054054054,0.023253450962575997
ring,20,22,F1,0.9364285714285714,0.9447297297297296,0.027584241493936082
ring,20,22,Hostility,0.9366280566280567,0.9447297297297296,0.026474469012212294
ring,20,22,LSC,0.9446010296010295,0.9508108108108108,0.025926142364572875
