,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
1964,21,188,10,4,0.8144590612449764,0.7951807228915662,0.1210533057841649
1965,21,188,12,4,0.814306486373793,0.7952436876100999,0.12140049125891271
1966,21,188,14,4,0.8144094031463534,0.7983333333333333,0.12094955559172875
1967,21,188,16,4,0.8142338836714176,0.7975903614457831,0.12115678394371691
1968,21,188,18,4,0.8143306574383192,0.7963855421686747,0.12102618795998715
1969,21,188,20,4,0.8144482608714648,0.7960129183793306,0.12079408840319769
1970,21,272,2,6,0.8145003309779467,0.7963855421686747,0.12076304835046887
1971,21,272,4,6,0.8151867528756062,0.7963855421686747,0.12084997398263489
1972,21,272,6,6,0.814676143143224,0.7975903614457831,0.12100881620336247
1973,21,272,8,6,0.8144524149976566,0.7978632478632479,0.12120750555916271
1974,21,272,10,6,0.8146972751461904,0.7951807228915663,0.1211185424004086
1975,21,272,12,6,0.8147268088772318,0.7975826972010178,0.12103601397978568
1976,21,272,14,6,0.814525006231232,0.7960129183793306,0.12089984018861533
1977,21,272,16,6,0.8150064188535022,0.7975455079271873,0.12097063550570676
1978,21,272,18,6,0.814942594905814,0.7975455079271873,0.12090441857064468
1979,21,272,20,6,0.8148267469948596,0.7983088667058132,0.12106779545736157
1980,22,65,2,1,0.812490749533698,0.7963855421686746,0.12131525294234742
1981,22,65,4,1,0.8117222689156607,0.7963855421686746,0.12167156481383533
1982,22,65,6,1,0.81222102994695,0.7975572519083969,0.12126886077178091
1983,22,65,8,1,0.8113856843658144,0.796796206338191,0.1213394812003012
1984,22,65,10,1,0.8109860972110748,0.7953099699282905,0.12136191803103576
1985,22,65,12,1,0.8102546763548105,0.7960187903699354,0.12207043029935645
1986,22,65,14,1,0.8099238580619748,0.7937321937321937,0.12194525408026431
1987,22,65,16,1,0.8102743418427685,0.7959953024075161,0.1220200373745889
1988,22,65,18,1,0.810503078682704,0.7960386305806153,0.12182835025070474
1989,22,65,20,1,0.8101461610333305,0.7967880211391661,0.12190456944044022
1990,22,109,2,2,0.8135777894450018,0.7960246623605401,0.12173708621517089
1991,22,109,4,2,0.813756644258152,0.7960386305806153,0.12141834000400209
1992,22,109,6,2,0.8136621173265235,0.7967880211391661,0.12080073980141738
1993,22,109,8,2,0.813521537639997,0.7952984038861901,0.12129575865341463
1994,22,109,10,2,0.8136712607353337,0.7975711311589174,0.12104499323546838
1995,22,109,12,2,0.8131628195354489,0.7963855421686746,0.1214462438025189
1996,22,109,14,2,0.8133849769421555,0.7967821491485614,0.12133671357485439
1997,22,109,16,2,0.8130693683298078,0.7975783475783476,0.12124677618826775
1998,22,109,18,2,0.8131433546890453,0.7975278919553729,0.12131974110908436
1999,22,109,20,2,0.8130274935016456,0.7952436876100999,0.12119901296340119
2000,22,197,2,4,0.8144105482649578,0.7978632478632479,0.1211172793763699
2001,22,197,4,4,0.8140586059794329,0.7963855421686747,0.12135612068786432
2002,22,197,6,4,0.8145634101133464,0.796,0.12098001610560882
2003,22,197,8,4,0.814026733027531,0.7960187903699354,0.1211006870893982
2004,22,197,10,4,0.8146379137208494,0.7963855421686747,0.12080346112651394
2005,22,197,12,4,0.8142820249943463,0.7944920728126835,0.12145401874455607
2006,22,197,14,4,0.8145764095907965,0.7978632478632479,0.12081107688928899
2007,22,197,16,4,0.8142559270395646,0.7963855421686747,0.12118071370960207
2008,22,197,18,4,0.8143065695778664,0.796,0.12106859900086393
2009,22,197,20,4,0.8144657389778013,0.7975513799177921,0.12093416271630497
2010,22,285,2,6,0.8147948864463375,0.7967821491485614,0.12066296403410562
2011,22,285,4,6,0.8151563697169527,0.7975826972010178,0.12095363134867605
2012,22,285,6,6,0.8146939692874383,0.7977207977207977,0.12095446155450507
2013,22,285,8,6,0.8145531243618227,0.7975455079271873,0.12098483562934109
2014,22,285,10,6,0.8145597262411617,0.7951807228915663,0.12118883725415676
2015,22,285,12,6,0.8146050331058787,0.7975903614457831,0.12101023377277222
2016,22,285,14,6,0.8148666749073016,0.7967762771579565,0.12055680946920456
2017,22,285,16,6,0.8149988613869165,0.7963855421686747,0.12083764293725206
2018,22,285,18,6,0.8148350433742539,0.7982912507339989,0.12079417160081034
2019,22,285,20,6,0.8146063801139919,0.7983333333333333,0.12112151542893315
2020,23,68,2,1,0.8124488734650476,0.7975455079271873,0.12130881879741846
2021,23,68,4,1,0.812371985537824,0.7968193384223918,0.1215086017220621
2022,23,68,6,1,0.8122813153050085,0.7967821491485614,0.1213083739657562
2023,23,68,8,1,0.8115384665150095,0.7960070463887258,0.12128668766598308
2024,23,68,10,1,0.8112748183568541,0.7951807228915663,0.12140216787168057
2025,23,68,12,1,0.8107786303490975,0.7963855421686746,0.12178150656304917
2026,23,68,14,1,0.8101432480382337,0.7944920728126835,0.12180322740907282
2027,23,68,16,1,0.8103772468975227,0.7944920728126835,0.12215357595881816
2028,23,68,18,1,0.8109127941638626,0.7960791117279667,0.12167635489892793
2029,23,68,20,1,0.8100802191936188,0.7975396359365825,0.12236736321096918
2030,23,114,2,2,0.8140311905962854,0.7975903614457831,0.12140838359137548
2031,23,114,4,2,0.8138667392257765,0.7960129183793306,0.12113396888869342
2032,23,114,6,2,0.8140123652034492,0.7960187903699354,0.12072278587468722
2033,23,114,8,2,0.8138238675928661,0.7974358974358975,0.12123408182207623
2034,23,114,10,2,0.8137566278269944,0.7975903614457831,0.12075841150566659
2035,23,114,12,2,0.8129680035916192,0.7951807228915663,0.12152548667360358
2036,23,114,14,2,0.8135874401557565,0.7967821491485614,0.12133590751034039
2037,23,114,16,2,0.8130926837581753,0.798005698005698,0.12131698700371356
2038,23,114,18,2,0.8136015813232956,0.7968135554013417,0.12105857517923638
2039,23,114,20,2,0.8131900925569008,0.7960070463887258,0.12103990082811715
2040,23,206,2,4,0.8142418092937272,0.7975903614457831,0.12132895080866762
2041,23,206,4,4,0.8141091082008445,0.7963855421686747,0.12118287873908085
2042,23,206,6,4,0.8146233000669565,0.7968193384223918,0.12098438541700102
2043,23,206,8,4,0.81414954884564,0.7968135554013417,0.12106584351669696
2044,23,206,10,4,0.8148168997335744,0.7959953024075161,0.12075557015822867
2045,23,206,12,4,0.8145278014912569,0.7968135554013417,0.12131449810292648
2046,23,206,14,4,0.8144589937198045,0.7978632478632479,0.12109304796208233
2047,23,206,16,4,0.8142684644676,0.7975337639459777,0.12104893025712014
2048,23,206,18,4,0.8143840874550221,0.7952495596007046,0.12104277451240497
2049,23,206,20,4,0.8144257776743116,0.7977207977207976,0.12093677267866275
2050,23,298,2,6,0.8146842268379357,0.7960617626648161,0.1207806780859146
2051,23,298,4,6,0.8152230230987724,0.7975942632431182,0.12077151737431656
2052,23,298,6,6,0.8145017957626352,0.797559565116817,0.12114205852328865
2053,23,298,8,6,0.8146248831289158,0.7985714285714286,0.12095718060827043
2054,23,298,10,6,0.8147086136699655,0.7963855421686747,0.12112696266317866
2055,23,298,12,6,0.8146907540749173,0.7967586611861421,0.12118005145294082
2056,23,298,14,6,0.814824345311174,0.7975711311589174,0.12058624218370803
2057,23,298,16,6,0.8151116013383066,0.7960129183793306,0.12082981259487126
2058,23,298,18,6,0.8149089144482956,0.7978571428571428,0.12068292896265073
2059,23,298,20,6,0.8148524624489019,0.7982971227246036,0.12111095168764575
2060,24,71,2,1,0.8123817013438044,0.7960559796437658,0.12132118538134037
2061,24,71,4,1,0.8123353291581955,0.7975711311589174,0.12149751309089042
2062,24,71,6,1,0.8124140512358627,0.7983029947152085,0.12121037877655687
2063,24,71,8,1,0.8116535368846768,0.7952554315913094,0.12134892590882056
2064,24,71,10,1,0.8115471379462117,0.7945581771917649,0.12111570738470988
2065,24,71,12,1,0.8110073554120213,0.7953041869072404,0.12148479074220772
2066,24,71,14,1,0.8103071124560781,0.7945887445887446,0.12163946850774851
2067,24,71,16,1,0.8103964618932251,0.7941558441558442,0.1219755802398917
2068,24,71,18,1,0.8110798099991398,0.7975537820957668,0.12144239987434469
2069,24,71,20,1,0.810154518889418,0.7941558441558441,0.12207479098848097
2070,24,119,2,2,0.8140646627825462,0.7975783475783476,0.12144776838715858
2071,24,119,4,2,0.8138613754009643,0.7983029947152085,0.12115029813699252
2072,24,119,6,2,0.8140087380262779,0.7963855421686747,0.12053539304930423
2073,24,119,8,2,0.8134905508635453,0.7944862008220787,0.12129570481500636
2074,24,119,10,2,0.8138560631573427,0.7983229238954429,0.12076694234702826
2075,24,119,12,2,0.8132523929480936,0.7960070463887258,0.12132753754018082
2076,24,119,14,2,0.813692828392739,0.7975537820957668,0.12148086287847547
2077,24,119,16,2,0.813187443274391,0.7960617626648161,0.121270950340102
2078,24,119,18,2,0.8137553760149929,0.7975783475783476,0.12111566930701693
2079,24,119,20,2,0.8132547932340883,0.7953215359703909,0.12111363036847489
2080,24,215,2,4,0.8144481661744997,0.7985714285714286,0.12115319059462619
2081,24,215,4,4,0.8143581546950089,0.7975513799177921,0.12113122656663208
2082,24,215,6,4,0.8148420489732783,0.7975903614457831,0.12084718109276861
2083,24,215,8,4,0.8141972044796602,0.7975769141799676,0.12128724067916079
2084,24,215,10,4,0.8147608129422749,0.7975220199647681,0.12082118167360006
2085,24,215,12,4,0.8144187938063211,0.7968019893592413,0.12139511679729838
2086,24,215,14,4,0.8145538878040876,0.7975903614457831,0.12100570006705522
2087,24,215,16,4,0.8141558334315067,0.7952926208651399,0.12141585833825783
2088,24,215,18,4,0.8145892364770774,0.796,0.12072923896291853
2089,24,215,20,4,0.8143828052775953,0.7967762771579565,0.12111453917273429
2090,24,311,2,6,0.8149474607138072,0.7978632478632479,0.12069700799626419
2091,24,311,4,6,0.8151457995297329,0.7952436876100999,0.12080254164015204
2092,24,311,6,6,0.8145984490210539,0.7975769141799676,0.12091393377635408
2093,24,311,8,6,0.8146724615672719,0.7978571428571428,0.12089380225056912
2094,24,311,10,6,0.814922461996505,0.7967762771579565,0.12102168555554675
2095,24,311,12,6,0.8146910013262465,0.7963855421686747,0.12118468940948
2096,24,311,14,6,0.8149424553280605,0.7960129183793306,0.1206010423878099
2097,24,311,16,6,0.8150236496843674,0.7952495596007046,0.12079114205790419
2098,24,311,18,6,0.8149883402193112,0.7975278919553729,0.12057631404721368
2099,24,311,20,6,0.8145769318910444,0.7983088667058132,0.12126514589924334
2100,25,74,2,1,0.8128679018048337,0.796793893129771,0.1210556069535801
2101,25,74,4,1,0.8123318875017722,0.7980952380952381,0.12143010085078447
2102,25,74,6,1,0.8124881499541635,0.7975572519083969,0.12141721427414509
2103,25,74,8,1,0.8119030195289318,0.7960617626648161,0.12116964645285386
2104,25,74,10,1,0.8115324094365327,0.7952984038861901,0.12133729004075552
2105,25,74,12,1,0.8105436635873129,0.7960070463887258,0.12191973601936995
2106,25,74,14,1,0.8104670872536127,0.7963855421686747,0.12174204067768792
2107,25,74,16,1,0.8106162829626078,0.7945234790654638,0.1217939124095531
2108,25,74,18,1,0.8114721944966639,0.7973809523809524,0.12127075836540906
2109,25,74,20,1,0.8102674108333456,0.7952495596007046,0.12210774758629984
2110,25,124,2,2,0.8138978858779299,0.7975513799177921,0.12150207188915144
2111,25,124,4,2,0.8141045073491328,0.7960187903699354,0.12110318000102795
2112,25,124,6,2,0.8141187548347633,0.7975220199647681,0.12070104374672434
2113,25,124,8,2,0.8139343040162264,0.7963855421686747,0.12086030690846264
2114,25,124,10,2,0.813757630552158,0.7975783475783476,0.12089753842512196
2115,25,124,12,2,0.8132811965066157,0.7960129183793306,0.12119434934220538
2116,25,124,14,2,0.8137483146247563,0.7963855421686747,0.12142646366706251
2117,25,124,16,2,0.8134515171884398,0.7960617626648161,0.12113010302527911
2118,25,124,18,2,0.8138130102460154,0.7980952380952381,0.12081951250875934
2119,25,124,20,2,0.8131341357422367,0.7960187903699354,0.12096249147997794
2120,25,224,2,4,0.8143607952963653,0.7975653481378673,0.12127950907373505
2121,25,224,4,4,0.8143878882579517,0.7975396359365825,0.12099377230308732
2122,25,224,6,4,0.8148079834264123,0.7975783475783476,0.12077247148115323
2123,25,224,8,4,0.8143982938278858,0.7978571428571428,0.12100750975981515
2124,25,224,10,4,0.8150478659916734,0.7960733287069165,0.12059532232071009
2125,25,224,12,4,0.8145268513660593,0.7960675456858664,0.12137501537429571
2126,25,224,14,4,0.8146658722421583,0.7983088667058132,0.12094338457175237
2127,25,224,16,4,0.8142193361567774,0.7963855421686747,0.12135711759988164
2128,25,224,18,4,0.814298779006047,0.7952694887809392,0.12102989278229082
2129,25,224,20,4,0.8144678889627323,0.796,0.12089937762811716
2130,26,77,2,1,0.8128907582952247,0.7978571428571428,0.12114758631255249
2131,26,77,4,1,0.8127229325026178,0.7978571428571428,0.12136573074815693
2132,26,77,6,1,0.8122686644607325,0.7976190476190477,0.12164906441364037
2133,26,77,8,1,0.8119461926858319,0.7963855421686747,0.1210784269452421
2134,26,77,10,1,0.8115652349775326,0.7975783475783476,0.12117042192284043
2135,26,77,12,1,0.8106847011185322,0.7960559796437658,0.1217113126726985
2136,26,77,14,1,0.8104690940342268,0.7944920728126835,0.12181206671546321
2137,26,77,16,1,0.8105961998571284,0.7945639602128152,0.12211733839344001
2138,26,77,18,1,0.8112949427430561,0.7952868378440898,0.1214289626465921
2139,26,77,20,1,0.8105770525271792,0.7960070463887258,0.12175010164104574
2140,26,129,2,2,0.8139712850709964,0.7975396359365825,0.12142715065064365
2141,26,129,4,2,0.8140023337506717,0.796,0.12115748226413366
2142,26,129,6,2,0.8139259048240535,0.7967821491485614,0.12094143772822448
2143,26,129,8,2,0.8138486538798382,0.7968019893592413,0.12096057378084404
2144,26,129,10,2,0.8137490330436988,0.7978632478632479,0.12081947015113272
2145,26,129,12,2,0.8134110686727143,0.7951807228915663,0.12111832808492265
2146,26,129,14,2,0.8138441731148843,0.7975455079271873,0.12137822859247124
2147,26,129,16,2,0.8136016255896891,0.7975278919553729,0.12098474505480954
2148,26,129,18,2,0.813931372191709,0.7975783475783476,0.12092000902847198
2149,26,129,20,2,0.8131570030588613,0.7960187903699354,0.12099318751227107
2150,26,233,2,4,0.8142909089188526,0.7952495596007046,0.12117389487431178
2151,26,233,4,4,0.8144397503179325,0.7982912507339989,0.12099525959090278
2152,26,233,6,4,0.8147376907757993,0.7967645331767469,0.12069885258612265
2153,26,233,8,4,0.8144244287350313,0.7975783475783476,0.12111031434444393
2154,26,233,10,4,0.8151732043756986,0.7968193384223918,0.1205374024479454
2155,26,233,12,4,0.8148884860788981,0.7968135554013417,0.12108051560829323
2156,26,233,14,4,0.8148514340327696,0.7983287069164932,0.12082523992905175
2157,26,233,16,4,0.8142920076813048,0.796,0.12132591695020375
2158,26,233,18,4,0.8145250686314616,0.7975337639459777,0.12086471893543661
2159,26,233,20,4,0.8145664516994562,0.7974358974358975,0.12100688653772913
2160,27,80,2,1,0.812968807299413,0.7977207977207977,0.12082898510760955
2161,27,80,4,1,0.8128133064057305,0.796764533176747,0.12138107950815678
2162,27,80,6,1,0.812837770468148,0.7984848484848485,0.12123066855573661
2163,27,80,8,1,0.8116911305973756,0.7944920728126835,0.12127474058067482
2164,27,80,10,1,0.8117333632798572,0.7975337639459777,0.12096796341143719
2165,27,80,12,1,0.8109337930387486,0.7952984038861901,0.12136140442129195
2166,27,80,14,1,0.810876033950329,0.7968309044644922,0.12169139768879812
2167,27,80,16,1,0.8107905194171767,0.7939759036144578,0.12180740730676567
2168,27,80,18,1,0.8114764830511516,0.7967704051673518,0.1213274690267339
2169,27,80,20,1,0.810588508761035,0.7944444444444445,0.1216055100999271
2170,27,134,2,2,0.8140507589478108,0.7975903614457831,0.12132874753685122
2171,27,134,4,2,0.8143136575688608,0.797588480222068,0.12087282096332663
2172,27,134,6,2,0.8140345934057409,0.7967704051673518,0.12068268395162189
2173,27,134,8,2,0.8140259079894635,0.7968077723802914,0.1208523819206271
2174,27,134,10,2,0.8138031154813656,0.7980952380952381,0.1207197431986055
2175,27,134,12,2,0.8136669799539109,0.796001174398121,0.12120072271961481
2176,27,134,14,2,0.8137556393689835,0.7963855421686746,0.12130909627278501
2177,27,134,16,2,0.8133321341787729,0.7977207977207976,0.12122263463538299
2178,27,134,18,2,0.8142023625169482,0.7983029947152085,0.12059582466854345
2179,27,134,20,2,0.813299412151566,0.7963855421686747,0.1210606413669585
2180,27,242,2,4,0.8143699961713765,0.7975455079271873,0.12131125696432704
2181,27,242,4,4,0.8145131038224475,0.7975396359365825,0.12105945042894184
2182,27,242,6,4,0.81485122328964,0.796764533176747,0.1206238931883283
2183,27,242,8,4,0.8143026472957917,0.7978571428571428,0.12113045092357186
2184,27,242,10,4,0.8150470115345821,0.7975513799177921,0.1206334184468442
2185,27,242,12,4,0.8148354759102456,0.7968251214434421,0.1210602241647169
2186,27,242,14,4,0.8147931045405234,0.7977207977207976,0.12091961274041584
2187,27,242,16,4,0.8145516937908136,0.7977207977207976,0.12113092431103165
2188,27,242,18,4,0.814600194672062,0.7967904233171408,0.12084578406705884
2189,27,242,20,4,0.8145664013768106,0.7977207977207976,0.12106238879394204
2190,28,83,2,1,0.8128382760102357,0.7975903614457831,0.12091833969162763
2191,28,83,4,1,0.8126533625538557,0.7963855421686747,0.12146014380208958
2192,28,83,6,1,0.8127547351597535,0.7976190476190477,0.1214825959189273
2193,28,83,8,1,0.8119344274605168,0.7960733287069165,0.12118630618499181
2194,28,83,10,1,0.8117080346322288,0.7975783475783476,0.1211506569699665
2195,28,83,12,1,0.811064043995316,0.7967704051673518,0.12129133595836779
2196,28,83,14,1,0.8108374215408913,0.7963855421686747,0.12167564386930846
2197,28,83,16,1,0.8107940038331941,0.7935714285714285,0.12176247578256284
2198,28,83,18,1,0.8112982842293218,0.7975396359365825,0.12144420848699497
2199,28,83,20,1,0.810933802327054,0.7941558441558441,0.1216015684300894
2200,28,139,2,2,0.8141209843014644,0.798005698005698,0.12130509467194404
2201,28,139,4,2,0.8144541184934334,0.7952495596007046,0.12080937240378428
2202,28,139,6,2,0.8138663730009602,0.7975903614457831,0.12070165971767981
2203,28,139,8,2,0.8136838953342158,0.7968193384223918,0.12115661357971819
2204,28,139,10,2,0.8141696080055211,0.7978632478632479,0.12046078068801751
2205,28,139,12,2,0.8137191147095914,0.7952319436288902,0.1213089831319414
